Time stamp sent long;Time stamp sent short [microseconds];Time stamp received long;Time stamp received short [microseconds];Infrared_FrontRight;Infrared_Rear;Infrared_RearRight;UltraSonic_FrontCenter;UltraSonic_FrontRight;UltraSonic_RearRight
2017-02-09 19:58:16.777644;1486670296777644;2017-02-09 19:58:16.783206;1486670296783206;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:16.878056;1486670296878056;2017-02-09 19:58:16.882756;1486670296882756;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:16.981072;1486670296981072;2017-02-09 19:58:16.985097;1486670296985097;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:17.77657;1486670297077657;2017-02-09 19:58:17.86765;1486670297086765;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:17.177415;1486670297177415;2017-02-09 19:58:17.179887;1486670297179887;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:17.278189;1486670297278189;2017-02-09 19:58:17.280074;1486670297280074;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:17.379130;1486670297379130;2017-02-09 19:58:17.380957;1486670297380957;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:17.477845;1486670297477845;2017-02-09 19:58:17.479427;1486670297479427;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:17.576894;1486670297576894;2017-02-09 19:58:17.579102;1486670297579102;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:17.679762;1486670297679762;2017-02-09 19:58:17.683566;1486670297683566;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:17.776789;1486670297776789;2017-02-09 19:58:17.780690;1486670297780690;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:17.877760;1486670297877760;2017-02-09 19:58:17.880872;1486670297880872;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:17.977149;1486670297977149;2017-02-09 19:58:17.978897;1486670297978897;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:18.79142;1486670298079142;2017-02-09 19:58:18.82853;1486670298082853;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:18.180899;1486670298180899;2017-02-09 19:58:18.183411;1486670298183411;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:18.278700;1486670298278700;2017-02-09 19:58:18.280562;1486670298280562;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:18.379455;1486670298379455;2017-02-09 19:58:18.380534;1486670298380534;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:18.481972;1486670298481972;2017-02-09 19:58:18.483690;1486670298483690;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:18.582697;1486670298582697;2017-02-09 19:58:18.587659;1486670298587659;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:18.685112;1486670298685112;2017-02-09 19:58:18.686633;1486670298686633;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:18.783033;1486670298783033;2017-02-09 19:58:18.785842;1486670298785842;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:18.880811;1486670298880811;2017-02-09 19:58:18.882021;1486670298882021;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:18.988902;1486670298988902;2017-02-09 19:58:18.990281;1486670298990281;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:19.84455;1486670299084455;2017-02-09 19:58:19.85387;1486670299085387;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:19.179694;1486670299179694;2017-02-09 19:58:19.182283;1486670299182283;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:19.282659;1486670299282659;2017-02-09 19:58:19.286263;1486670299286263;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:19.377222;1486670299377222;2017-02-09 19:58:19.379582;1486670299379582;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:19.482684;1486670299482684;2017-02-09 19:58:19.485861;1486670299485861;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:19.582294;1486670299582294;2017-02-09 19:58:19.582994;1486670299582994;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:19.682736;1486670299682736;2017-02-09 19:58:19.685124;1486670299685124;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:19.783494;1486670299783494;2017-02-09 19:58:19.785644;1486670299785644;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:19.883406;1486670299883406;2017-02-09 19:58:19.884593;1486670299884593;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:19.980942;1486670299980942;2017-02-09 19:58:19.982004;1486670299982004;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:20.80362;1486670300080362;2017-02-09 19:58:20.81775;1486670300081775;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:20.178661;1486670300178661;2017-02-09 19:58:20.180303;1486670300180303;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:20.279873;1486670300279873;2017-02-09 19:58:20.282258;1486670300282258;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:20.383605;1486670300383605;2017-02-09 19:58:20.384513;1486670300384513;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:20.485057;1486670300485057;2017-02-09 19:58:20.486066;1486670300486066;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:20.581755;1486670300581755;2017-02-09 19:58:20.583102;1486670300583102;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:20.680905;1486670300680905;2017-02-09 19:58:20.685774;1486670300685774;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:20.779685;1486670300779685;2017-02-09 19:58:20.782373;1486670300782373;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:20.878366;1486670300878366;2017-02-09 19:58:20.880459;1486670300880459;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:20.978004;1486670300978004;2017-02-09 19:58:20.979948;1486670300979948;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:21.78682;1486670301078682;2017-02-09 19:58:21.81934;1486670301081934;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:21.181038;1486670301181038;2017-02-09 19:58:21.182366;1486670301182366;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:21.277789;1486670301277789;2017-02-09 19:58:21.282665;1486670301282665;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:21.382561;1486670301382561;2017-02-09 19:58:21.386052;1486670301386052;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:21.477606;1486670301477606;2017-02-09 19:58:21.478712;1486670301478712;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:21.577843;1486670301577843;2017-02-09 19:58:21.579148;1486670301579148;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:21.677587;1486670301677587;2017-02-09 19:58:21.679034;1486670301679034;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:21.778152;1486670301778152;2017-02-09 19:58:21.781429;1486670301781429;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:21.878735;1486670301878735;2017-02-09 19:58:21.879580;1486670301879580;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:21.977740;1486670301977740;2017-02-09 19:58:21.980360;1486670301980360;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:22.79655;1486670302079655;2017-02-09 19:58:22.82507;1486670302082507;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:22.181340;1486670302181340;2017-02-09 19:58:22.187197;1486670302187197;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:22.279822;1486670302279822;2017-02-09 19:58:22.280549;1486670302280549;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:22.380510;1486670302380510;2017-02-09 19:58:22.386068;1486670302386068;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:22.478282;1486670302478282;2017-02-09 19:58:22.479465;1486670302479465;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:22.579997;1486670302579997;2017-02-09 19:58:22.580793;1486670302580793;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:22.681424;1486670302681424;2017-02-09 19:58:22.682711;1486670302682711;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:22.783227;1486670302783227;2017-02-09 19:58:22.785550;1486670302785550;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:22.882683;1486670302882683;2017-02-09 19:58:22.883247;1486670302883247;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:22.987912;1486670302987912;2017-02-09 19:58:22.988944;1486670302988944;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:23.77404;1486670303077404;2017-02-09 19:58:23.79497;1486670303079497;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:23.177546;1486670303177546;2017-02-09 19:58:23.180203;1486670303180203;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:23.277819;1486670303277819;2017-02-09 19:58:23.279421;1486670303279421;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:23.377988;1486670303377988;2017-02-09 19:58:23.379540;1486670303379540;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:23.479711;1486670303479711;2017-02-09 19:58:23.481069;1486670303481069;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:23.579463;1486670303579463;2017-02-09 19:58:23.580964;1486670303580964;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:23.680683;1486670303680683;2017-02-09 19:58:23.682336;1486670303682336;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:23.778018;1486670303778018;2017-02-09 19:58:23.784156;1486670303784156;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:23.877513;1486670303877513;2017-02-09 19:58:23.880843;1486670303880843;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:23.978111;1486670303978111;2017-02-09 19:58:23.980658;1486670303980658;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:24.78957;1486670304078957;2017-02-09 19:58:24.81109;1486670304081109;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:24.181468;1486670304181468;2017-02-09 19:58:24.183538;1486670304183538;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:24.276767;1486670304276767;2017-02-09 19:58:24.279364;1486670304279364;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:24.379928;1486670304379928;2017-02-09 19:58:24.381185;1486670304381185;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:24.477295;1486670304477295;2017-02-09 19:58:24.478653;1486670304478653;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:24.577619;1486670304577619;2017-02-09 19:58:24.578787;1486670304578787;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:24.680631;1486670304680631;2017-02-09 19:58:24.681665;1486670304681665;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:24.784608;1486670304784608;2017-02-09 19:58:24.785559;1486670304785559;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:24.880939;1486670304880939;2017-02-09 19:58:24.882174;1486670304882174;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:24.979519;1486670304979519;2017-02-09 19:58:24.981003;1486670304981003;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:25.80129;1486670305080129;2017-02-09 19:58:25.81222;1486670305081222;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:25.180910;1486670305180910;2017-02-09 19:58:25.181804;1486670305181804;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:25.280072;1486670305280072;2017-02-09 19:58:25.281980;1486670305281980;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:25.380760;1486670305380760;2017-02-09 19:58:25.382860;1486670305382860;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:25.478872;1486670305478872;2017-02-09 19:58:25.480346;1486670305480346;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:25.580720;1486670305580720;2017-02-09 19:58:25.581783;1486670305581783;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:25.681201;1486670305681201;2017-02-09 19:58:25.685097;1486670305685097;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:25.777900;1486670305777900;2017-02-09 19:58:25.779320;1486670305779320;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:25.877637;1486670305877637;2017-02-09 19:58:25.879290;1486670305879290;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:25.977626;1486670305977626;2017-02-09 19:58:25.984000;1486670305984000;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:26.80894;1486670306080894;2017-02-09 19:58:26.88092;1486670306088092;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:26.181872;1486670306181872;2017-02-09 19:58:26.182893;1486670306182893;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:26.279711;1486670306279711;2017-02-09 19:58:26.280416;1486670306280416;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:26.380791;1486670306380791;2017-02-09 19:58:26.381928;1486670306381928;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:26.480420;1486670306480420;2017-02-09 19:58:26.481310;1486670306481310;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:26.582795;1486670306582795;2017-02-09 19:58:26.583462;1486670306583462;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:26.678352;1486670306678352;2017-02-09 19:58:26.679034;1486670306679034;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:26.778528;1486670306778528;2017-02-09 19:58:26.779204;1486670306779204;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:26.880304;1486670306880304;2017-02-09 19:58:26.881911;1486670306881911;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:26.979054;1486670306979054;2017-02-09 19:58:26.979866;1486670306979866;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:27.79974;1486670307079974;2017-02-09 19:58:27.80596;1486670307080596;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:27.176672;1486670307176672;2017-02-09 19:58:27.177849;1486670307177849;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:27.280692;1486670307280692;2017-02-09 19:58:27.281934;1486670307281934;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:27.378051;1486670307378051;2017-02-09 19:58:27.379218;1486670307379218;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:27.478491;1486670307478491;2017-02-09 19:58:27.479792;1486670307479792;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:27.580687;1486670307580687;2017-02-09 19:58:27.581739;1486670307581739;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:27.678693;1486670307678693;2017-02-09 19:58:27.680037;1486670307680037;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:27.780698;1486670307780698;2017-02-09 19:58:27.781800;1486670307781800;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:27.877695;1486670307877695;2017-02-09 19:58:27.878995;1486670307878995;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:27.978258;1486670307978258;2017-02-09 19:58:27.979125;1486670307979125;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:28.78436;1486670308078436;2017-02-09 19:58:28.79187;1486670308079187;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:28.181020;1486670308181020;2017-02-09 19:58:28.181763;1486670308181763;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:28.297041;1486670308297041;2017-02-09 19:58:28.301778;1486670308301778;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:28.379198;1486670308379198;2017-02-09 19:58:28.380021;1486670308380021;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:28.477741;1486670308477741;2017-02-09 19:58:28.478601;1486670308478601;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:28.581277;1486670308581277;2017-02-09 19:58:28.582170;1486670308582170;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:28.681319;1486670308681319;2017-02-09 19:58:28.683460;1486670308683460;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:28.788249;1486670308788249;2017-02-09 19:58:28.790976;1486670308790976;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:28.883463;1486670308883463;2017-02-09 19:58:28.884614;1486670308884614;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:28.983586;1486670308983586;2017-02-09 19:58:28.984434;1486670308984434;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:29.86044;1486670309086044;2017-02-09 19:58:29.87244;1486670309087244;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:29.178368;1486670309178368;2017-02-09 19:58:29.179409;1486670309179409;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:29.281469;1486670309281469;2017-02-09 19:58:29.282399;1486670309282399;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:29.384797;1486670309384797;2017-02-09 19:58:29.385868;1486670309385868;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:29.480269;1486670309480269;2017-02-09 19:58:29.483824;1486670309483824;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:29.584191;1486670309584191;2017-02-09 19:58:29.585686;1486670309585686;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:29.679901;1486670309679901;2017-02-09 19:58:29.680702;1486670309680702;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:29.788296;1486670309788296;2017-02-09 19:58:29.788973;1486670309788973;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:29.886424;1486670309886424;2017-02-09 19:58:29.887391;1486670309887391;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:29.977641;1486670309977641;2017-02-09 19:58:29.978887;1486670309978887;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:30.77801;1486670310077801;2017-02-09 19:58:30.81530;1486670310081530;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:30.178852;1486670310178852;2017-02-09 19:58:30.180939;1486670310180939;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:30.284523;1486670310284523;2017-02-09 19:58:30.289800;1486670310289800;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:30.379293;1486670310379293;2017-02-09 19:58:30.380520;1486670310380520;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:30.487633;1486670310487633;2017-02-09 19:58:30.491462;1486670310491462;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:30.577822;1486670310577822;2017-02-09 19:58:30.581917;1486670310581917;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:30.679344;1486670310679344;2017-02-09 19:58:30.683788;1486670310683788;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:30.779899;1486670310779899;2017-02-09 19:58:30.781094;1486670310781094;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:30.883645;1486670310883645;2017-02-09 19:58:30.887081;1486670310887081;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:30.987118;1486670310987118;2017-02-09 19:58:30.988918;1486670310988918;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:31.107492;1486670311107492;2017-02-09 19:58:31.109018;1486670311109018;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:31.203309;1486670311203309;2017-02-09 19:58:31.204302;1486670311204302;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:31.287441;1486670311287441;2017-02-09 19:58:31.301347;1486670311301347;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:31.386894;1486670311386894;2017-02-09 19:58:31.387687;1486670311387687;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:31.480837;1486670311480837;2017-02-09 19:58:31.483467;1486670311483467;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:31.585311;1486670311585311;2017-02-09 19:58:31.586306;1486670311586306;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:31.678341;1486670311678341;2017-02-09 19:58:31.683497;1486670311683497;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:31.778684;1486670311778684;2017-02-09 19:58:31.786993;1486670311786993;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:31.879235;1486670311879235;2017-02-09 19:58:31.880502;1486670311880502;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:31.978801;1486670311978801;2017-02-09 19:58:31.980211;1486670311980211;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:32.78072;1486670312078072;2017-02-09 19:58:32.79831;1486670312079831;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:32.177942;1486670312177942;2017-02-09 19:58:32.190630;1486670312190630;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:32.277665;1486670312277665;2017-02-09 19:58:32.278671;1486670312278671;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:32.378786;1486670312378786;2017-02-09 19:58:32.380048;1486670312380048;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:32.486485;1486670312486485;2017-02-09 19:58:32.491712;1486670312491712;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:32.580895;1486670312580895;2017-02-09 19:58:32.592479;1486670312592479;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:32.686287;1486670312686287;2017-02-09 19:58:32.687365;1486670312687365;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:32.783709;1486670312783709;2017-02-09 19:58:32.786450;1486670312786450;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:32.881537;1486670312881537;2017-02-09 19:58:32.883983;1486670312883983;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:32.977080;1486670312977080;2017-02-09 19:58:32.977715;1486670312977715;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:33.79980;1486670313079980;2017-02-09 19:58:33.82945;1486670313082945;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:33.184058;1486670313184058;2017-02-09 19:58:33.185092;1486670313185092;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:33.280324;1486670313280324;2017-02-09 19:58:33.281364;1486670313281364;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:33.382147;1486670313382147;2017-02-09 19:58:33.383190;1486670313383190;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:33.477831;1486670313477831;2017-02-09 19:58:33.483757;1486670313483757;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:33.581065;1486670313581065;2017-02-09 19:58:33.582270;1486670313582270;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:33.684411;1486670313684411;2017-02-09 19:58:33.685457;1486670313685457;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:33.777095;1486670313777095;2017-02-09 19:58:33.781690;1486670313781690;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:33.878569;1486670313878569;2017-02-09 19:58:33.882720;1486670313882720;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:33.977267;1486670313977267;2017-02-09 19:58:33.978090;1486670313978090;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.77726;1486670314077726;2017-02-09 19:58:34.86043;1486670314086043;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.181109;1486670314181109;2017-02-09 19:58:34.183858;1486670314183858;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.276665;1486670314276665;2017-02-09 19:58:34.278853;1486670314278853;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.380278;1486670314380278;2017-02-09 19:58:34.381446;1486670314381446;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.482853;1486670314482853;2017-02-09 19:58:34.484517;1486670314484517;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.576998;1486670314576998;2017-02-09 19:58:34.585392;1486670314585392;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.679556;1486670314679556;2017-02-09 19:58:34.680510;1486670314680510;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.778558;1486670314778558;2017-02-09 19:58:34.784908;1486670314784908;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.884095;1486670314884095;2017-02-09 19:58:34.886434;1486670314886434;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.983767;1486670314983767;2017-02-09 19:58:34.984860;1486670314984860;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.82883;1486670315082883;2017-02-09 19:58:35.83906;1486670315083906;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.181075;1486670315181075;2017-02-09 19:58:35.182474;1486670315182474;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.287855;1486670315287855;2017-02-09 19:58:35.288742;1486670315288742;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.379640;1486670315379640;2017-02-09 19:58:35.380449;1486670315380449;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.480655;1486670315480655;2017-02-09 19:58:35.481716;1486670315481716;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.580238;1486670315580238;2017-02-09 19:58:35.585617;1486670315585617;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.683883;1486670315683883;2017-02-09 19:58:35.684819;1486670315684819;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.782031;1486670315782031;2017-02-09 19:58:35.783115;1486670315783115;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.884793;1486670315884793;2017-02-09 19:58:35.885878;1486670315885878;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.981003;1486670315981003;2017-02-09 19:58:35.994827;1486670315994827;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.82996;1486670316082996;2017-02-09 19:58:36.86045;1486670316086045;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.177973;1486670316177973;2017-02-09 19:58:36.182130;1486670316182130;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.277715;1486670316277715;2017-02-09 19:58:36.282512;1486670316282512;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.379613;1486670316379613;2017-02-09 19:58:36.380851;1486670316380851;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.477674;1486670316477674;2017-02-09 19:58:36.483653;1486670316483653;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.578754;1486670316578754;2017-02-09 19:58:36.580359;1486670316580359;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.683795;1486670316683795;2017-02-09 19:58:36.685352;1486670316685352;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.778142;1486670316778142;2017-02-09 19:58:36.783336;1486670316783336;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.881014;1486670316881014;2017-02-09 19:58:36.882587;1486670316882587;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.985943;1486670316985943;2017-02-09 19:58:36.987467;1486670316987467;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.78160;1486670317078160;2017-02-09 19:58:37.85596;1486670317085596;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.183248;1486670317183248;2017-02-09 19:58:37.187888;1486670317187888;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.276863;1486670317276863;2017-02-09 19:58:37.277454;1486670317277454;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.379480;1486670317379480;2017-02-09 19:58:37.382378;1486670317382378;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.478130;1486670317478130;2017-02-09 19:58:37.478983;1486670317478983;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.578200;1486670317578200;2017-02-09 19:58:37.582008;1486670317582008;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.676399;1486670317676399;2017-02-09 19:58:37.687047;1486670317687047;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.781581;1486670317781581;2017-02-09 19:58:37.783110;1486670317783110;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.881707;1486670317881707;2017-02-09 19:58:37.882453;1486670317882453;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.978462;1486670317978462;2017-02-09 19:58:37.983923;1486670317983923;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.80640;1486670318080640;2017-02-09 19:58:38.81330;1486670318081330;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.183466;1486670318183466;2017-02-09 19:58:38.184409;1486670318184409;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.281144;1486670318281144;2017-02-09 19:58:38.283768;1486670318283768;-1;-1;-1;-1;-1;-1
